,surv,upper,lower,std.err,hazard
163.0,0.46627159494289344,0.5138412695224326,0.4231057588570023,0.049565253937907505,0.00340749261468276
164.0,0.46367035106086496,0.5109127352185845,0.4207963114914339,0.04950343462338541,0.0034506017301713446
165.0,0.46111335923809393,0.5080355240093604,0.41852492599265056,0.04944348938531069,0.0032916556760097687
166.0,0.45944879976083036,0.5061616477632153,0.41704700574485076,0.049403237472744166,0.003100033025104468
167.0,0.45903840201039625,0.5056995326410259,0.4166827156040559,0.04939315678857423,0.0030572364930790074
168.0,0.45719832523232184,0.5036284015736631,0.4150486905466275,0.04934857457260199,0.0030342667893864506
169.0,0.45598631031236947,0.5022644016226493,0.41397223159864954,0.04931921731155818,0.0029871426602906723
170.0,0.4557849205645534,0.5020378096519732,0.41379332360796445,0.04931437444462959,0.002973350880399585
171.0,0.45518116660459135,0.5013584607704135,0.41325700201236854,0.04929979759867971,0.002916886986691679
172.0,0.4529321865633352,0.49883204057805824,0.41125579143290836,0.049249388329036595,0.0028595412006319825
173.0,0.4519017296296232,0.49767595960992445,0.41033762893089665,0.049227658576486664,0.0028502878931893133
174.0,0.4512830251735808,0.496982113916745,0.40978611326447434,0.04921485360640471,0.0031739825988945053
175.0,0.4500458890788226,0.4955952842531326,0.4086828683115634,0.04918971889034336,0.0031043941410710423
176.0,0.4484151441730345,0.49376744494015634,0.407228430301532,0.0491566068283943,0.003036145053768243
177.0,0.44640049903596446,0.4915097301655915,0.40543125257149165,0.04911580237090761,0.002920860820418723
178.0,0.44600226498156503,0.4910635030068359,0.40507596097640786,0.049107749041218035,0.0030476532784877194
179.0,0.44441730189101025,0.48928799963330183,0.403661521189278,0.04907604404312049,0.0029919578769731837
180.0,0.4432353808927181,0.4879646032291769,0.40260625788457366,0.04905289254316978,0.0030056755946670046
181.0,0.44206880141222715,0.4866584900588985,0.4015646067720429,0.049030029560272984,0.0030731471097826964
182.0,0.4409119041167878,0.48536343209277405,0.40053142521294127,0.04900746176467093,0.0031747835058248074
183.0,0.43763379876230724,0.48169737721402583,0.39760096466095207,0.04894659935918125,0.003206479039367717
184.0,0.4357471132762227,0.47958784881645977,0.3959140065728132,0.0489116268747524,0.0032173308757656575
185.0,0.43388666886181326,0.47750849042548127,0.3942498305072123,0.04887772079963443,0.003454776049117449
186.0,0.4333322059460465,0.47688897639893624,0.3937537037152363,0.04886776224497115,0.0034625387756950818
187.0,0.4318709028436767,0.4752559684911771,0.3924463638467838,0.04884111665263256,0.003404852159555757
188.0,0.43060686851155755,0.4738434447136423,0.391315480414393,0.04881796127419113,0.0033014476467907524
189.0,0.42935298653041276,0.472442118885829,0.3901938029678515,0.04879469456335649,0.003384319866756692
190.0,0.4286371600230857,0.47164239129056396,0.38955322581846663,0.04878164636308209,0.003269462601392901
191.0,0.42722432099715524,0.4700638098224763,0.3882890293720327,0.04875560571072696,0.003280167313042512
192.0,0.4247864816748337,0.4673409683937015,0.3861068624916101,0.04871133752948162,0.003232858066979458
193.0,0.4237513390416054,0.4661854573316748,0.3851797487925627,0.04869309422883183,0.0033446093616046058
194.0,0.4211591531403718,0.4632942137091622,0.3828561355296014,0.04864962090786388,0.003045853412820649
195.0,0.41995850877940627,0.4619556860813895,0.3817793663229946,0.048630000167309145,0.002929228350057434
196.0,0.41892942041716374,0.4608089494471389,0.3808560131187463,0.048613684379579164,0.002852959096084222
197.0,0.41790432798967914,0.45966704202598485,0.37993593490508576,0.04859776935843276,0.0028915159940908854
198.0,0.41688931678345575,0.45853646749561394,0.3790248208651893,0.048582047705141906,0.002858567525358961
199.0,0.4163840444884648,0.45797374734442986,0.3785712030654469,0.04857428236334011,0.002790378746745084
200.0,0.41520229161779854,0.4566582681829724,0.37750973754352113,0.048556752444550044,0.002722568796139774
201.0,0.4145290602698737,0.45590902382614373,0.3769048929322501,0.04854691103666959,0.0027188158921670857
202.0,0.4125151634631157,0.45366908177977405,0.3750944618555113,0.04851878471928207,0.0026974309596008265
203.0,0.41185211331382243,0.4529315520598093,0.37449844788506326,0.04850939972752613,0.002420983401931888
204.0,0.41102501959729487,0.452011820181411,0.3737547541724759,0.04849795379297129,0.002313228219137908
205.0,0.40987677148589696,0.45073506894696536,0.37272220286653046,0.048482103959953476,0.0021666326778032887
206.0,0.4090679823022584,0.4498354688304921,0.37199515320544213,0.04847055033006974,0.0021692879329007187
207.0,0.4079515421484639,0.4485931070870415,0.37099201507094487,0.04845387841498276,0.002192783517138434
208.0,0.40732305516225353,0.44789341352288004,0.3704275755375803,0.04844408817595351,0.0021077601925766974
209.0,0.40669668445323104,0.4471961538872108,0.3698649724760189,0.04843438947918,0.0021302609442239327
210.0,0.4060734349651516,0.446502476531174,0.3693050839695395,0.048424832427555034,0.0021605918947666387
211.0,0.4048982945487149,0.4451943694319642,0.3682495561225704,0.048406532077636746,0.0020895645106918078
212.0,0.4047969435257024,0.4450815563546762,0.36815851645918174,0.04840495534935225,0.0022368773166206537
213.0,0.40469559250268994,0.4449687432773882,0.36806747679579305,0.04840337862106774,0.0020600344672909317
214.0,0.40334960764591754,0.4434706625590707,0.3668583284687683,0.0483824959054225,0.002032704258742263
215.0,0.4021657349522171,0.4421536032801786,0.3657943239014041,0.04836469444389303,0.0020856865098723668
216.0,0.40098328482849177,0.44083877926835036,0.3647310587818162,0.04834756414737755,0.0020305392077815954
217.0,0.40069032161343343,0.4405130523252847,0.36446759747504454,0.04834334264495863,0.0020166671407182398
218.0,0.3995285305326011,0.43922160605676697,0.3634225741877484,0.04832685914574887,0.0019806466493757042
219.0,0.39881403457805675,0.4384271488580007,0.3627800755284476,0.048316414032760234,0.001971925247695155
220.0,0.39824531161718496,0.4377948647390491,0.3622685896957769,0.048308172911038026,0.0019957154872613583
221.0,0.39641713943240375,0.43576288908210353,0.360623982389411,0.048282123113407405,0.0020154413860596476
222.0,0.3958694240604187,0.43515388204305894,0.36013145550396364,0.04827399894807542,0.0018822099279196282
223.0,0.3954605300055637,0.434699291971742,0.3597637117900977,0.048267991375314144,0.0019833338326581485
224.0,0.3942411969574134,0.43334382204374794,0.3586669832920488,0.04825015236055771,0.0020074361479401797
225.0,0.3935698390709399,0.4325976688036811,0.3580629980154148,0.04824047359114274,0.0019885861741222592
226.0,0.3929050494728735,0.431858918308863,0.3574648371461173,0.04823097675764177,0.001971455062874835
227.0,0.392108680980305,0.43097424431329634,0.3567480417467675,0.04821990664925034,0.0018569111615196134
228.0,0.39158099718853656,0.43038810911321657,0.3562730338369883,0.04821261874131878,0.0020460531665042535
229.0,0.3907964392065679,0.4295167048364327,0.3555667455504542,0.048201816656701466,0.0020274585312988974
230.0,0.39004832739221285,0.4286864226716232,0.35489273664131604,0.0481922392932393,0.0019712274234614784
231.0,0.3899606481063913,0.4285891236721876,0.35481373341922345,0.04819112714809551,0.0019647159679430292
232.0,0.38908791101183143,0.4276208025737277,0.35402721660027103,0.04818023082015191,0.0017802374167305039
233.0,0.3888275113120772,0.4273319920459429,0.353792452629873,0.048177099775242344,0.0017758328187392075
234.0,0.387661725615952,0.4260391792165958,0.35274129901674856,0.04816322831769916,0.0018049652583862646
235.0,0.3866436008087725,0.42491011503079745,0.35182328864267687,0.048151043444376374,0.0018071613768273207
236.0,0.386390103518696,0.42462905274116625,0.3515946710067285,0.048148068287563975,0.0017859251957426858
237.0,0.3846435347432831,0.4226922899995812,0.3500197479855828,0.04812713177437265,0.001765354714705283
238.0,0.38365975096990457,0.42160146746479454,0.3491325715742495,0.048115364950720343,0.001742309561713257
239.0,0.3834157256278483,0.4213309409920043,0.34891246845949464,0.04811249687853089,0.001707498872969997
240.0,0.38292796136218077,0.4207902495825428,0.3484724841879938,0.048106806460981796,0.0017623362644434695
241.0,0.38256268804064103,0.4203853952180078,0.3481429467952447,0.04810260229171794,0.0017137125529481513
242.0,0.38207374965449376,0.41984369425894724,0.34770166176417167,0.0480972274653888,0.0018857308448587504
243.0,0.3814638019282537,0.41916799811236544,0.34715110131930593,0.04809059092568322,0.0018634346637125881
244.0,0.38025271836581775,0.41782664705775757,0.34605770322132834,0.04807769249749126,0.0020819463263379375
245.0,0.3797703856457164,0.41729254517617687,0.34562214801480473,0.0480726692893568,0.0020344986290966177
246.0,0.379288577558978,0.41675904752459514,0.34518704734079,0.048067667244413886,0.002075938248271229
247.0,0.3786933338178127,0.4160997306862465,0.344649684924176,0.04806120803773508,0.0021575661166424085
248.0,0.37845609436578476,0.4158369590823711,0.34443551068348455,0.04805863361939156,0.0019856108832494016
249.0,0.37727385328567403,0.41452779693133185,0.34336795126093494,0.04804614237267488,0.0019277092611151606
250.0,0.3769213320660663,0.414137564420356,0.3430495148781888,0.048042567329892635,0.002009738737903641
251.0,0.37554318441930346,0.412611493516643,0.3418050286544353,0.04802791626785857,0.0020454842199177812
252.0,0.37486741302958604,0.4118631882582563,0.34119479807490494,0.04802069258009395,0.0020961408556029646
253.0,0.372972486494499,0.40976583803917727,0.33948285281065627,0.04800150226119721,0.0021162742206543785
254.0,0.3721994957690943,0.40891074369140556,0.33878411557674737,0.04799420413721023,0.00207940088074658
255.0,0.3708991136191929,0.4074724153084488,0.3376085038295964,0.047982076891819825,0.0021085654072618806
256.0,0.3700617575888068,0.40654542700148033,0.33685215804897595,0.047973212919788996,0.002113513080761759
257.0,0.3696463155405907,0.40608545429568643,0.3364769586007229,0.04796872371516517,0.002052868026308371
258.0,0.3691278730446652,0.40551154382312943,0.3360086506388299,0.04796323737929692,0.0020680105715222886
259.0,0.3682958622048727,0.40459108902302254,0.33525662279109697,0.047955121894936295,0.0020662719960551686
260.0,0.3675705872922571,0.4037890938401509,0.3346007574348416,0.04794849417720262,0.0019887053096175993
261.0,0.36685790639223653,0.40300075357346443,0.33395650576112645,0.04794161298668179,0.001970943728944032
262.0,0.36625160807716495,0.4023301589828601,0.3334083648072324,0.04793582551073513,0.0019182137165983989
263.0,0.3659496009377986,0.4019961896427244,0.3331352731129177,0.04793301751808837,0.0019338370131355175
264.0,0.3645540254948081,0.4004531992957294,0.331873082144395,0.047920342265188876,0.0017682110941849177
265.0,0.36406804345758764,0.3999158753836961,0.33143355496919485,0.04791589613207796,0.0017539258940543515
266.0,0.36406804345758764,0.3999158753836961,0.33143355496919485,0.04791589613207796,0.001703459849560763
267.0,0.363392171642768,0.3991687355808707,0.3308221777926844,0.047909864793079376,0.0016412074751273869
268.0,0.3631993205147894,0.39895558228091293,0.33064770185336173,0.04790818224141104,0.0016367956580463964
269.0,0.36261895440344066,0.3983141518341894,0.330122606710029,0.04790315021435791,0.0016549819012532617
270.0,0.3624258891303669,0.39810077917122033,0.3299479226987255,0.0479014808016317,0.0016410559109889108
271.0,0.36146255768352065,0.3970363017219243,0.32907615762281917,0.047893357009500745,0.0016406059913741816
272.0,0.3606995020876045,0.39619318714976237,0.32838558316093885,0.047886967035404265,0.001580586900333266
273.0,0.3600408700473565,0.3954653115507155,0.3277896298821988,0.04788124850729332,0.001594987067134949
274.0,0.3593948110227109,0.3947509851811602,0.32720533966781834,0.0478751715853388,0.0016271049023741505
275.0,0.3584840091428475,0.39374421179046687,0.32638139422309453,0.04786691797203589,0.001494323730699034
276.0,0.35811995795295903,0.39334194462436034,0.3260519403975637,0.04786379426503756,0.0014641911849864427
277.0,0.3577560791785699,0.3929399260695082,0.32572259446818785,0.0478607411033382,0.0015838101456527437
278.0,0.35712538956391415,0.39224332013378016,0.3251516018875187,0.047855680619548195,0.001584606280257316
279.0,0.35641387368086863,0.3914571084507166,0.32450770878821594,0.04784951718299741,0.0016294171557137852
280.0,0.3557113127869745,0.39068088559908065,0.3238718419781594,0.047843529467535596,0.0017108948688261106
281.0,0.35545051589592114,0.3903927848645362,0.3236357692798286,0.04784135300739346,0.001742867729183141
282.0,0.35475862005814307,0.3896284787447152,0.3230094445643952,0.047835599114301755,0.001665772005712653
