,surv,upper,lower,std.err,hazard
314.0,0.9050195243318643,0.9202751052726018,0.8900168381489073,0.008528797279327087,0.000697968268941694
315.0,0.9039355130483494,0.9192721982813176,0.8888546975288076,0.008583956415042032,0.0006784361336518727
316.0,0.9032148907464085,0.9186051022095907,0.888082525237175,0.008620478226974967,0.0006788967217189046
317.0,0.9017765471325242,0.9172733084856344,0.886541593912512,0.008693381814348203,0.0006993999964165253
318.0,0.9008768848963468,0.9164396274041333,0.8855784251658971,0.008738726888747755,0.0006998931144239049
319.0,0.9003365598640163,0.9159387368498269,0.88500015166481,0.008765891914247599,0.0006903323057590743
320.0,0.8996157693908315,0.9152703070500425,0.8842289827418259,0.008802044352729245,0.0006708054692299471
321.0,0.8996157693908315,0.9152703070500425,0.8842289827418259,0.008802044352729245,0.0006712945495083024
322.0,0.8985331850751741,0.9142651762999288,0.8830718981868761,0.008855783754874613,0.0006416127776770188
323.0,0.8981714805724821,0.9139292172382468,0.8826854348212259,0.008873692247764764,0.0006219855570964896
324.0,0.897811051381143,0.9135944187750286,0.8823003593464441,0.008891537956742336,0.0006224837011030819
325.0,0.897811051381143,0.9135944187750286,0.8823003593464441,0.008891537956742336,0.0006232244252730031
326.0,0.8970881624655621,0.9129222613267453,0.8815286967219692,0.008926994349369688,0.000583492978503544
327.0,0.8967264765428715,0.9125857513175322,0.8811428104943114,0.0089446393193054,0.0005639197010880287
328.0,0.8963651483311392,0.912249544380607,0.880757336730971,0.008962263813611274,0.0005144680455120393
329.0,0.8960029095374875,0.911912305960567,0.8803710714858569,0.008979843315279597,0.0004949887067407493
330.0,0.8958217351994617,0.9117435309635991,0.8801779823358394,0.008988583976044691,0.00048537029721980974
331.0,0.895640560861436,0.9115747559666311,0.879984893185822,0.008997324636809783,0.0004656399912268278
332.0,0.8952779093669749,0.911236861159976,0.8795984547642073,0.009014799018437235,0.0004862071334797775
333.0,0.894914484098478,0.9108980211532055,0.8792114103347525,0.009032198684860496,0.00043604569982200707
334.0,0.8938243193652129,0.9098812209456635,0.87805077794478,0.009084258493069331,0.0004261463631938286
335.0,0.8934601306916271,0.9095413722974331,0.8776632151642831,0.009101582485891055,0.0004061569825130947
336.0,0.8930966110859563,0.9092021410860504,0.8772763730851464,0.009118884274215549,0.0004265877742833149
337.0,0.8925503135956419,0.9086921576731408,0.8766952105843738,0.009144807762178873,0.00042684597953523333
338.0,0.8920043766618642,0.9081823695620747,0.8761145719747826,0.009170661793615104,0.00046786565235730704
339.0,0.8916406791491385,0.9078425960220247,0.8757279116414683,0.009187814653542249,0.0004478266380936342
340.0,0.8912772590320152,0.9075030540603748,0.8753415747896461,0.009204952336617193,0.0004277099304376147
341.0,0.890913181444406,0.9071626880134758,0.874954743354262,0.00922201646069322,0.00041772714959303805
342.0,0.8907318349151363,0.9069931621538874,0.8747620545098359,0.009230528346957654,0.0004694019271882882
343.0,0.8905504883858665,0.906823636294299,0.8745693656654098,0.009239040233222088,0.0005109370457317795
344.0,0.8905504883858665,0.906823636294299,0.8745693656654098,0.009239040233222088,0.0004907745236412809
345.0,0.8901885141640696,0.9064851232724912,0.874184882250325,0.009255968511108255,0.0004812023458689267
346.0,0.8894642657051991,0.9058076396685291,0.8734157731944069,0.009289779077938808,0.0004918181354311797
347.0,0.8883738352510199,0.9047869301057911,0.8722584786523485,0.009340395911369447,0.0004716019906935535
348.0,0.8883738352510199,0.9047869301057911,0.8722584786523485,0.009340395911369447,0.0004820945529891437
349.0,0.8883738352510199,0.9047869301057911,0.8722584786523485,0.009340395911369447,0.0004515744590217122
350.0,0.8883738352510199,0.9047869301057911,0.8722584786523485,0.009340395911369447,0.0004621500051612947
351.0,0.8872752479866973,0.9037572682377797,0.8710938139672331,0.009390768566463382,0.00045217058040711636
352.0,0.88617704016736,0.9027274575327563,0.8699300547101029,0.009440958538044117,0.0004318396394996864
353.0,0.88617704016736,0.9027274575327563,0.8699300547101029,0.009440958538044117,0.0004527824897738386
354.0,0.8852614130155727,0.9018684208049101,0.8689602069492648,0.009482650980062554,0.0004530804580487158
355.0,0.8847126205230098,0.901353515614539,0.8683789516026221,0.009507659464130323,0.0004947425398969522
356.0,0.8847126205230098,0.901353515614539,0.8683789516026221,0.009507659464130323,0.0004952792514993787
357.0,0.8839839194012138,0.900669823943363,0.8676071396937023,0.009540922043655382,0.0005064911434229449
358.0,0.8839839194012138,0.900669823943363,0.8676071396937023,0.009540922043655382,0.00048668545664093204
359.0,0.8834361803087711,0.900155638483763,0.8670272689721277,0.009565802903887893,0.0005181593793346165
360.0,0.8832535519195911,0.8999841740922433,0.8668339504585713,0.009574089791533388,0.0005392808175700547
361.0,0.8832535519195911,0.8999841740922433,0.8668339504585713,0.009574089791533388,0.0005604593009242707
362.0,0.8827043723925698,0.8994683485444774,0.8662528375862465,0.009598912465846203,0.00050894893773076
363.0,0.8825213809616185,0.8992964611537418,0.8660592157286968,0.009607182436361016,0.0004782946433954912
364.0,0.8817874163632257,0.8986066368492316,0.8652830012282561,0.009640166910970758,0.0004994191856139802
365.0,0.8814202784223052,0.8982614757355282,0.8648948309598823,0.009656627630571178,0.00046861887599574715
366.0,0.8805020781561621,0.8973980232096737,0.8639242451922066,0.009697732197430472,0.0004795974466529435
367.0,0.8797662917217568,0.8967058006215776,0.8631467842780045,0.009730554011412863,0.0005008376850303804
368.0,0.8792143883910946,0.8961864892471155,0.8625637074749223,0.009755158008791513,0.0004806880243900581
369.0,0.8788461651197564,0.8958399312185558,0.8621747647429537,0.009771545724478817,0.000523175222367581
